# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
axle;60;1416266629;0.00;3655.39;220682.21;0.00;180982.81;0.00;0.00;0.00;0.00
axle;60;1416266689;0.00;358.66;187700.97;0.00;108005.13;0.00;0.00;0.00;0.00
axle;60;1416266749;0.00;162.30;66914.17;0.00;3833.00;0.00;0.00;0.00;0.00
axle;60;1416266809;0.00;40.75;53387.96;0.00;8334.73;0.00;0.00;0.00;0.00
axle;60;1416266869;0.00;30.81;36810.19;0.00;14803.58;0.00;0.00;0.00;0.00
axle;60;1416266929;0.00;41.75;33893.43;0.00;11646.08;0.00;0.00;0.00;0.00
axle;60;1416266989;0.00;59.33;61157.63;0.00;7164.77;0.00;0.00;0.00;0.00
axle;60;1416267049;0.00;46.09;50766.27;0.00;10518.84;0.00;0.00;0.00;0.00
axle;60;1416267109;0.00;30.19;16763.94;0.00;206.57;0.00;0.00;0.00;0.00
axle;60;1416267169;0.00;22.33;71577.89;0.00;3274.62;0.00;0.00;0.00;0.00
axle;60;1416267229;0.00;43.70;75575.30;0.00;2412.09;0.00;0.00;0.00;0.00
