BEGIN;
BEGIN
select
	s_acctbal,
	s_name,
	n_name,
	p_partkey,
	p_mfgr,
	s_address,
	s_phone,
	s_comment
from
	part,
	supplier,
	partsupp,
	nation,
	region
where
	p_partkey = ps_partkey
	and s_suppkey = ps_suppkey
	and p_size = 25
	and p_type like '%BRASS'
	and s_nationkey = n_nationkey
	and n_regionkey = r_regionkey
	and r_name = 'AFRICA'
	and ps_supplycost = (
		select
			min(ps_supplycost)
		from
			partsupp,
			supplier,
			nation,
			region
		where
			p_partkey = ps_partkey
			and s_suppkey = ps_suppkey
			and s_nationkey = n_nationkey
			and n_regionkey = r_regionkey
			and r_name = 'AFRICA'
	)
order by
	s_acctbal desc,
	n_name,
	s_name,
	p_partkey
LIMIT 100;
 s_acctbal |          s_name           |          n_name           | p_partkey |          p_mfgr           |               s_address                |     s_phone     |                                              s_comment                                               
-----------+---------------------------+---------------------------+-----------+---------------------------+----------------------------------------+-----------------+------------------------------------------------------------------------------------------------------
   9998.31 | Supplier#000064082        | ALGERIA                   |   1264081 | Manufacturer#5            | TUhu3Y OK4ClGhB00SbH3kuouSqx0I         | 10-208-872-4807 |  dependencies impress. packages across the fluffily bold tithes nag furiously ironic a
   9997.48 | Supplier#000019768        | MOZAMBIQUE                |   1919767 | Manufacturer#4            | 8Uqb23Ad35UYUyei                       | 26-790-538-3259 | lithely furiously final instructions. enticingly ironic packa
   9995.38 | Supplier#000020360        | MOROCCO                   |   1645311 | Manufacturer#3            | p4dmVmNU1tn gJuLfW06jfz6tHW2gzyx5Naz   | 25-995-683-3624 | ake at the blithely ironic packages. quickly even theodolites integra
   9994.39 | Supplier#000029390        | ALGERIA                   |    579379 | Manufacturer#5            | cTL,ng5NXEeXY3pmId,wNH                 | 10-840-869-1037 |  above the carefully regular requests. furiously silent foxes 
   9990.09 | Supplier#000079263        | ETHIOPIA                  |    879262 | Manufacturer#1            | f26m8ZZNayibOi1lzlYKBWIBkQrUC3s,Try7i  | 15-533-754-4046 | ts integrate carefully; furiously special dolphins among the a
    9989.6 | Supplier#000077862        | MOZAMBIQUE                |    477861 | Manufacturer#2            | AG5Y3n6Quvk,napdaLxOm27J 9 QU8t6 xc50p | 26-756-712-6238 |  express platelets cajole carefully bold packages. carefully ex
   9989.09 | Supplier#000054955        | MOZAMBIQUE                |   1779903 | Manufacturer#4            | rvxRIW20l9OzYZECQ0ol                   | 26-934-366-6971 |  theodolites. ironic packages are car
   9984.81 | Supplier#000018659        | ALGERIA                   |   1243622 | Manufacturer#3            | B2pXToSQjW1RwBnsF5W2tu7cG              | 10-972-177-8024 | ual instructions haggle furiously along the slyly regular accounts. deposits wake slyly; furiously 
   9982.85 | Supplier#000090106        | ETHIOPIA                  |   1540075 | Manufacturer#4            | ifYxblkRo2qoiwbR 3Wb5                  | 15-207-423-7347 | ide of the bold platelets. fluff
   9982.09 | Supplier#000077347        | ALGERIA                   |    202340 | Manufacturer#5            | mExwT31LzAi1                           | 10-430-975-5645 | ep carefully express deposits. accounts cajole about the sile
   9980.01 | Supplier#000010952        | MOROCCO                   |   1510951 | Manufacturer#5            | 8PkGBWH3CWYL9YdwXkfRvzr5O6417nMKoDO    | 25-821-172-7309 |  furiously regular theodolites. regular, special asymptotes haggle slyly among the 
   9978.64 | Supplier#000052998        | MOROCCO                   |   1852997 | Manufacturer#2            | gDAgeqoE9Bxr5iKxhVfRPpbgceU            | 25-585-913-5495 | ickly regular accounts was furiously quietly regular asymptotes. blithely express accounts w
    9976.9 | Supplier#000021238        | ETHIOPIA                  |   1696221 | Manufacturer#1            | oWyAZKomSQz6Snq94n7LBOY                | 15-520-206-1986 | beans integrate across the blithely pending ins
   9976.45 | Supplier#000019491        | ETHIOPIA                  |   1994471 | Manufacturer#2            | 3v1wWC30BmxuLo                         | 15-476-916-1303 | efully special requests along the furiously even request
   9973.22 | Supplier#000083438        | ETHIOPIA                  |   1758420 | Manufacturer#2            | ,yCO0LcimO0Pf5xh                       | 15-741-448-6845 | y. slyly special packages along the furiously final pinto beans 
   9970.72 | Supplier#000061728        | KENYA                     |   1161727 | Manufacturer#1            | FByqupniQbeWVEmq1iMqu6                 | 24-715-872-8435 | nusual packages are idly. escapades cajole blithely! qu
   9966.71 | Supplier#000096231        | MOZAMBIQUE                |   1571215 | Manufacturer#4            | rFIFEEFuYfsie0qPA8DLRn,CW              | 26-672-526-1336 | y. carefully final requests detect fluffily against the slyly unusual pinto beans. blithely pend
